epoch,val_acc,val_loss,val_iou
1,0.5354458689689636,503.5856628417969,0.4170382022857666
2,0.4662765562534332,534.51220703125,0.4170382022857666
3,0.4963549673557281,544.5608520507812,0.4170382022857666
4,0.5607211589813232,493.4694519042969,0.4170382022857666
5,0.664206862449646,463.6604614257813,0.4170382022857666
6,0.6547189354896545,471.8269653320313,0.4170382022857666
7,0.6449655294418335,460.7347717285156,0.4170382022857666
8,0.6567849516868591,466.6933898925781,0.4170382022857666
9,0.6335766315460205,532.6875610351562,0.4170382022857666
10,0.6078357100486755,458.8557434082031,0.4170382022857666
11,0.2787338197231293,545.6200561523438,0.4170382022857666
12,0.6386343240737915,493.026611328125,0.4170382022857666
13,0.443377673625946,501.9857482910156,0.4170382022857666
14,0.6114742755889893,452.7354431152344,0.4170382022857666
15,0.2364871203899383,597.7300415039062,0.4170382022857666
16,0.6290863156318665,454.5185546875,0.4170382022857666
17,0.4793133437633514,453.189453125,0.4170382022857666
18,0.4965356588363647,472.3717651367188,0.4170382022857666
19,0.5710287690162659,451.3989868164063,0.4170382022857666
20,0.5133844017982483,460.2548828125,0.4170382022857666
21,0.5487826466560364,473.2896423339844,0.4170382022857666
22,0.6514266729354858,508.8916320800781,0.4170382022857666
23,0.3463791012763977,559.6016235351562,0.4170382022857666
24,0.6828671097755432,428.9726867675781,0.4170382022857666
25,0.614908754825592,450.80023193359375,0.4170382022857666
26,0.5565048456192017,467.7672119140625,0.4170382022857666
27,0.5904223918914795,424.3155212402344,0.4170382022857666
28,0.6391912698745728,436.5326232910156,0.4170382022857666
29,0.6052548289299011,407.4150085449219,0.4170382022857666
30,0.6988531351089478,421.2125244140625,0.4170382022857666
31,0.6463906764984131,433.9634094238281,0.4170382022857666
32,0.6548812985420227,433.0285949707031,0.4170382022857666
33,0.6817981004714966,413.509521484375,0.4170382022857666
34,0.7285674810409546,399.171142578125,0.4170382022857666
35,0.7336550951004028,398.8765563964844,0.4170382022857666
36,0.7179623246192932,397.8821411132813,0.4170382022857666
37,0.6931100487709045,428.7715759277344,0.4170382022857666
38,0.6687633991241455,469.5280151367188,0.4170382022857666
39,0.7234466671943665,419.1472778320313,0.4170382022857666
40,0.7050244212150574,419.1908874511719,0.4170382022857666
41,0.6906011700630188,479.7925415039063,0.4170382022857666
42,0.7414333820343018,384.4945068359375,0.4170382022857666
43,0.7177603244781494,395.9564208984375,0.4170382022857666
44,0.7350372076034546,405.42523193359375,0.4170382022857666
45,0.738600492477417,406.9643859863281,0.4170382022857666
46,0.7504894733428955,401.9287109375,0.4170382022857666
47,0.7203973531723022,414.6357116699219,0.4170382022857666
48,0.717619001865387,393.7433166503906,0.4170382022857666
49,0.7295373678207397,402.195556640625,0.4170382022857666
50,0.6953909397125244,414.0279235839844,0.4170382022857666
51,0.7154293656349182,402.8324279785156,0.4170382022857666
52,0.7485882639884949,387.7601318359375,0.4170382022857666
53,0.7026602029800415,406.1059875488281,0.4170382022857666
54,0.7392758131027222,383.5519409179688,0.4170382022857666
55,0.764335036277771,367.0279235839844,0.4170382022857666
56,0.768039882183075,369.5854187011719,0.4170382022857666
57,0.7339981198310852,383.7794799804688,0.4170382022857666
58,0.7645419239997864,370.1810302734375,0.4170382022857666
59,0.7410241961479187,376.6576232910156,0.4170382022857666
60,0.7481610178947449,385.9234008789063,0.4170382022857666
61,0.7640517950057983,370.0585021972656,0.4170382022857666
62,0.7513391375541687,389.5872802734375,0.4170382022857666
63,0.7360934615135193,380.0297546386719,0.4170382022857666
64,0.766101062297821,370.3749084472656,0.4170382022857666
65,0.7616809010505676,361.8456726074219,0.4170382022857666
66,0.7653915286064148,369.9629821777344,0.4170382022857666
67,0.7518746852874756,385.8157958984375,0.4170382022857666
68,0.7520913481712341,369.2422790527344,0.4170382022857666
69,0.7842657566070557,360.8737487792969,0.4170382022857666
70,0.7408978343009949,378.0196533203125,0.4170382022857666
71,0.7805492877960205,351.5947265625,0.4170382022857666
72,0.7775399684906006,359.7176513671875,0.4170382022857666
73,0.7591186761856079,364.820556640625,0.4170382022857666
74,0.7769461274147034,361.645751953125,0.4170382022857666
75,0.7743115425109863,362.3114318847656,0.4170382022857666
